event_key,split,event_id,label,source_exists,source_text_len,source_has_url,tree_exists,source_user_id,source_tweet_id_from_tree,id_match_event_vs_tree_source,source_delay_min_raw,source_delay_min_clean,n_nodes,n_edges,n_users,min_delay_raw,max_delay_raw,min_delay_clean,max_delay_clean,duration_min_clean,has_negative_delay,malformed_lines,invalid_delay_values,dropped_self_loops,dropped_duplicate_edges,tree_file,source_text
twitter16__553586897168392192,twitter16,553586897168392192,true,True,96,True,True,25049056,553586897168392192,True,0.0,0.00,452,456,452,0.00,830.85,0.00,830.85,830.85,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter16/tree/553586897168392192.txt,#breaking : both charlie hebdo suspects killed as police storm building (police sources) URL URL
twitter16__553587013409325058,twitter16,553587013409325058,true,True,76,False,True,380648579,553587013409325058,True,0.0,0.00,2756,2759,2756,0.00,3737.93,0.00,3737.93,3737.93,False,0,0,1,2,data_raw/Twitter15_16_dataset/twitter16/tree/553587013409325058.txt,#breaking charlie hebdo gunmen's hostage freed and safe after police assault
twitter16__553587303172833280,twitter16,553587303172833280,true,True,78,True,True,428333,553587303172833280,True,0.0,0.00,629,628,629,0.00,4619.65,0.00,4619.65,4619.65,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter16/tree/553587303172833280.txt,police taking people out of #paris grocery where hostages were being held. URL
twitter16__553587672137334785,twitter16,553587672137334785,true,True,52,False,True,87416722,553587672137334785,True,0.0,0.00,1362,1364,1362,0.00,1211.80,0.00,1211.80,1211.80,False,0,0,0,7,data_raw/Twitter15_16_dataset/twitter16/tree/553587672137334785.txt,afp: suspected #charliehebdo gunmen have been killed
twitter16__553588178687655936,twitter16,553588178687655936,true,True,42,True,True,14511951,553588178687655936,True,0.0,0.00,210,209,210,0.00,165.68,0.00,165.68,165.68,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter16/tree/553588178687655936.txt,reports: #charliehebdo suspects killed URL
twitter16__553589051044151296,twitter16,553589051044151296,true,True,83,True,True,868112707,553589051044151296,True,0.0,0.00,166,165,166,0.00,2595.07,0.00,2595.07,2595.07,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter16/tree/553589051044151296.txt,several hostages freed at jewish supermarket in paris. photo thomas samson #afp URL
twitter16__553590459688570880,twitter16,553590459688570880,true,True,83,True,True,868112707,553590459688570880,True,0.0,0.00,2425,2424,2425,0.00,5537.78,0.00,5537.78,5537.78,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter16/tree/553590459688570880.txt,several hostages freed at jewish supermarket in paris. photo thomas samson #afp URL
twitter16__553590835850514433,twitter16,553590835850514433,true,True,77,True,True,7587032,553590835850514433,True,0.0,0.00,241,241,241,0.00,403.63,0.00,403.63,403.63,False,0,0,0,5,data_raw/Twitter15_16_dataset/twitter16/tree/553590835850514433.txt,"hostage-taker in supermarket siege killed, reports say. #parisattacks URL URL"
twitter16__580324027715063808,twitter16,580324027715063808,true,True,80,True,True,38400130,580324027715063808,True,0.0,0.00,116,115,116,0.00,206.37,0.00,206.37,206.37,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter16/tree/580324027715063808.txt,"just in: germanwings plane crashes in southern france, up to 150 feared dead URL"
twitter16__580348081100734464,twitter16,580348081100734464,true,True,114,True,True,5402612,580348081100734464,True,0.0,0.00,1341,1343,1341,0.00,39900.47,0.00,39900.47,39900.47,False,0,0,2,3,data_raw/Twitter15_16_dataset/twitter16/tree/580348081100734464.txt,"#germanwings ""sorry to confirm"" 144 passengers & 6 crew on board flight #4u9525 when it crashed in french alps URL"
twitter16__594687353937100801,twitter16,594687353937100801,false,True,35,True,True,2470325805,594687353937100801,True,0.0,0.00,476,475,476,0.00,475048.13,0.00,475048.13,475048.13,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter16/tree/594687353937100801.txt,"the kissing islands, greenland. URL"
twitter16__600451916414484480,twitter16,600451916414484480,false,True,90,True,True,1571502440,600451916414484480,True,0.0,0.00,286,285,286,0.00,182560.80,0.00,182560.80,182560.80,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter16/tree/600451916414484480.txt,nasa recently released imagery showing the deforestation of america …in just 34 years. URL
twitter16__604354747357859842,twitter16,604354747357859842,false,True,83,True,True,623611206,604354747357859842,True,0.0,0.00,105,104,105,0.00,103914.10,0.00,103914.10,103914.10,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter16/tree/604354747357859842.txt,florida couple arrested for selling fake real estate on the moon #wtf15 👉🏿👉 URL URL
twitter16__604625816992002049,twitter16,604625816992002049,false,True,35,True,True,786796010,604625816992002049,True,0.0,0.00,271,270,271,0.00,382573.85,0.00,382573.85,382573.85,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter16/tree/604625816992002049.txt,"the kissing islands, greenland. URL"
twitter16__604642913188872192,twitter16,604642913188872192,false,True,121,True,True,1122192223,604642913188872192,True,0.0,0.00,163,162,163,0.00,190597.85,0.00,190597.85,190597.85,False,0,0,0,3,data_raw/Twitter15_16_dataset/twitter16/tree/604642913188872192.txt,florida man sips bud light as he walks down street in only shirt and shoes; says he lost pants and underwear at beach URL
twitter16__611039775856812032,twitter16,611039775856812032,false,True,94,True,True,2097571,611039775856812032,True,0.0,0.00,589,595,589,0.00,16262.47,0.00,16262.47,16262.47,False,0,0,0,24,data_raw/Twitter15_16_dataset/twitter16/tree/611039775856812032.txt,what's lurking underneath that crispy crust? a kfc customer claims he got a fried rat: URL URL
twitter16__612438528803213312,twitter16,612438528803213312,false,True,118,True,True,9112032,612438528803213312,True,0.0,0.00,657,672,657,0.00,7215.97,0.00,7215.97,7215.97,False,0,0,1,20,data_raw/Twitter15_16_dataset/twitter16/tree/612438528803213312.txt,"after police arrested #dylannroof, they went and bought him burger king because he was hungry. #charlestonshooting URL"
twitter16__612646796355960832,twitter16,612646796355960832,false,True,100,True,True,110396781,612646796355960832,True,0.0,0.00,2170,2200,2170,0.00,575980.37,0.00,575980.37,575980.37,False,0,0,17,49,data_raw/Twitter15_16_dataset/twitter16/tree/612646796355960832.txt,"after arrest, dylann roof was hungry. police bought him food from burger king. more details: URL URL"
twitter16__612741808125120513,twitter16,612741808125120513,false,True,102,True,True,2377815434,612741808125120513,True,0.0,0.00,1355,1359,1355,0.00,575406.18,0.00,575406.18,575406.18,False,0,0,0,6,data_raw/Twitter15_16_dataset/twitter16/tree/612741808125120513.txt,this dad loved his family so much he got eye enlargement surgery so he could look at them more URL URL
twitter16__612841482823729152,twitter16,612841482823729152,false,True,102,True,True,487600344,612841482823729152,True,0.0,0.00,275,285,275,0.00,5515.03,0.00,5515.03,5515.03,False,0,0,1,40,data_raw/Twitter15_16_dataset/twitter16/tree/612841482823729152.txt,breaking news campaign donations link top gop contenders to #dylannroof. #tedcruz returns $8k. URL URL
twitter16__613016993692798977,twitter16,613016993692798977,false,True,79,True,True,1291770157,613016993692798977,True,0.0,0.00,136,136,136,0.00,307.10,0.00,307.10,307.10,False,0,0,0,3,data_raw/Twitter15_16_dataset/twitter16/tree/613016993692798977.txt,police chief says dylann roof was taken to burger king shortly after arrest URL
twitter16__613023744454475776,twitter16,613023744454475776,false,True,93,True,True,13850422,613023744454475776,True,0.0,0.00,454,477,454,0.00,16283.27,0.00,16283.27,16283.27,False,0,0,6,14,data_raw/Twitter15_16_dataset/twitter16/tree/613023744454475776.txt,first black female gop @repmialove returning donations from alleged white supremacist URL URL
twitter16__613061089518034944,twitter16,613061089518034944,false,True,107,True,True,256596567,613061089518034944,True,0.0,0.00,216,219,216,0.00,3110.83,0.00,3110.83,3110.83,False,0,0,1,1,data_raw/Twitter15_16_dataset/twitter16/tree/613061089518034944.txt,cops rewarded dylann storm roof with burger king following his arrest for an act of domestic terrorism. URL
twitter16__613114185505996802,twitter16,613114185505996802,false,True,111,True,True,51241574,613114185505996802,True,0.0,0.00,128,130,128,0.00,7783.68,0.00,7783.68,7783.68,False,0,0,0,4,data_raw/Twitter15_16_dataset/twitter16/tree/613114185505996802.txt,"gop candidates, lawmakers return donations made by leader of racist group cited in dylann roof's manifesto: URL"
twitter16__613194145423826944,twitter16,613194145423826944,false,True,87,True,True,10774652,613194145423826944,True,0.0,0.00,282,285,282,0.00,23047.77,0.00,23047.77,23047.77,False,0,0,0,20,data_raw/Twitter15_16_dataset/twitter16/tree/613194145423826944.txt,.@hillaryclinton not talking about ’92 clinton-gore confederate campaign button URL URL
twitter16__613294443878305796,twitter16,613294443878305796,false,True,66,True,True,380285402,613294443878305796,True,0.0,0.00,327,333,327,0.00,24599.13,0.00,24599.13,24599.13,False,0,0,0,8,data_raw/Twitter15_16_dataset/twitter16/tree/613294443878305796.txt,cops who arrested dylann roof treated him to a burger king URL URL
twitter16__613362193787129860,twitter16,613362193787129860,false,True,35,True,True,1349082427,613362193787129860,True,0.0,0.00,140,139,140,0.00,175524.75,0.00,175524.75,175524.75,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter16/tree/613362193787129860.txt,"the kissing islands, greenland. URL"
twitter16__613393657161510913,twitter16,613393657161510913,false,True,68,True,True,16374678,613393657161510913,True,0.0,0.00,209,210,209,0.00,25661.32,0.00,25661.32,25661.32,False,0,0,0,4,data_raw/Twitter15_16_dataset/twitter16/tree/613393657161510913.txt,cops bought burger king for dylann roof following his arrest URL URL
twitter16__613404935003217920,twitter16,613404935003217920,false,True,75,True,True,14511951,613404935003217920,True,0.0,0.00,118,119,118,0.00,8851.47,0.00,8851.47,8851.47,False,0,0,4,27,data_raw/Twitter15_16_dataset/twitter16/tree/613404935003217920.txt,cops bought the alleged church shooter burger king hours after killings URL
twitter16__613425834301485056,twitter16,613425834301485056,false,True,98,True,True,23995748,613425834301485056,True,0.0,0.00,109,109,109,0.00,11721.30,0.00,11721.30,11721.30,False,0,0,0,3,data_raw/Twitter15_16_dataset/twitter16/tree/613425834301485056.txt,police bought #dylannroof food from @burgerking after he was arrested for church shooting: URL URL
twitter16__614054616154550273,twitter16,614054616154550273,false,True,96,True,True,343051698,614054616154550273,True,0.0,0.00,2509,2591,2509,0.00,24981.40,0.00,24981.40,24981.40,False,0,0,10,73,data_raw/Twitter15_16_dataset/twitter16/tree/614054616154550273.txt,charleston church shooter dylann roof receives $4 million in donations from supporters - URL URL
twitter16__614467824313106432,twitter16,614467824313106432,true,True,44,True,True,605822673,614467824313106432,True,0.0,0.00,658,660,658,0.00,111177.07,0.00,111177.07,111177.07,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter16/tree/614467824313106432.txt,god put a rainbow over the white house 🌈 URL
twitter16__614494170590367744,twitter16,614494170590367744,true,True,49,True,True,1187647735,614494170590367744,True,0.0,0.00,894,895,894,0.00,17652.72,0.00,17652.72,17652.72,False,0,0,0,3,data_raw/Twitter15_16_dataset/twitter16/tree/614494170590367744.txt,theres' a double rainbow over the white house URL
twitter16__614494460747997184,twitter16,614494460747997184,true,True,49,True,True,1901273544,614494460747997184,True,0.0,0.00,518,517,518,0.00,12935.27,0.00,12935.27,12935.27,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter16/tree/614494460747997184.txt,theres' a double rainbow over the white house URL
twitter16__614593386188828672,twitter16,614593386188828672,true,True,114,True,True,28785486,614593386188828672,True,0.0,0.00,970,979,970,0.00,6578.62,0.00,6578.62,6578.62,False,0,0,0,17,data_raw/Twitter15_16_dataset/twitter16/tree/614593386188828672.txt,white house lit in rainbow colors following us supreme court ruling that same-sex couples have right to marry. URL
twitter16__614593989203886080,twitter16,614593989203886080,true,True,55,True,True,19921215,614593989203886080,True,0.0,0.00,170,169,170,0.00,4784.92,0.00,4784.92,4784.92,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter16/tree/614593989203886080.txt,the @whitehouse is lit up like a rainbow! #lovewins URL
twitter16__614594195479752704,twitter16,614594195479752704,true,True,97,True,True,8839632,614594195479752704,True,0.0,0.00,635,635,635,0.00,60733.03,0.00,60733.03,60733.03,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter16/tree/614594195479752704.txt,white house lit in rainbow colors after today's historic supreme court ruling #scotusmarriage URL
twitter16__614594259900080128,twitter16,614594259900080128,true,True,101,True,True,1917731,614594259900080128,True,0.0,0.00,169,170,169,0.00,960.23,0.00,960.23,960.23,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter16/tree/614594259900080128.txt,"watch live: as sun goes down, white house lights up rainbow colors to celebrate scotus ruling URL URL"
twitter16__614594667225571328,twitter16,614594667225571328,true,True,96,True,True,487600344,614594667225571328,True,0.0,0.00,341,341,341,0.00,1454.83,0.00,1454.83,1454.83,False,0,0,0,6,data_raw/Twitter15_16_dataset/twitter16/tree/614594667225571328.txt,breaking: the @whitehouse is celebrating with us tonight lit up in rainbow colors. #lovewins URL
twitter16__614595106906226688,twitter16,614595106906226688,true,True,56,True,True,22077368,614595106906226688,True,0.0,0.00,850,852,850,0.00,5396.75,0.00,5396.75,5396.75,False,0,0,1,0,data_raw/Twitter15_16_dataset/twitter16/tree/614595106906226688.txt,the white house bathed in rainbow #scotusgaymarriage URL
twitter16__614595181845839873,twitter16,614595181845839873,true,True,38,True,True,18939358,614595181845839873,True,0.0,0.00,2140,2162,2140,0.00,42220.32,0.00,42220.32,42220.32,False,0,0,3,31,data_raw/Twitter15_16_dataset/twitter16/tree/614595181845839873.txt,the white house is lit up rainbow. URL
twitter16__614599587362414592,twitter16,614599587362414592,true,True,114,True,True,67958182,614599587362414592,True,0.0,0.00,214,213,214,0.00,14066.68,0.00,14066.68,14066.68,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter16/tree/614599587362414592.txt,white house lit in rainbow colors following us supreme court ruling that same-sex couples have right to marry. URL
twitter16__614599619310407680,twitter16,614599619310407680,true,True,113,True,True,1367531,614599619310407680,True,0.0,0.00,392,433,392,0.00,5314.37,0.00,5314.37,5314.37,False,0,0,6,122,data_raw/Twitter15_16_dataset/twitter16/tree/614599619310407680.txt,white house is aglow in the colors of the rainbow celebrating the supreme court's same-sex marriage decision. URL
twitter16__614599815280857088,twitter16,614599815280857088,true,True,95,True,True,42958829,614599815280857088,True,0.0,0.00,683,689,683,0.00,10189.97,0.00,10189.97,10189.97,False,0,0,0,12,data_raw/Twitter15_16_dataset/twitter16/tree/614599815280857088.txt,look: @whitehouse lights up in rainbow colors to celebrate #scotus same-sex marriage ruling URL
twitter16__614601139422633984,twitter16,614601139422633984,true,True,114,True,True,86141342,614601139422633984,True,0.0,0.00,671,678,671,0.00,99490.57,0.00,99490.57,99490.57,False,0,0,1,3,data_raw/Twitter15_16_dataset/twitter16/tree/614601139422633984.txt,white house lit in rainbow colors following us supreme court ruling that same-sex couples have right to marry. URL
twitter16__614604054552018944,twitter16,614604054552018944,true,True,101,True,True,844364659,614604054552018944,True,0.0,0.00,1242,1265,1242,0.00,34313.27,0.00,34313.27,34313.27,False,0,0,17,85,data_raw/Twitter15_16_dataset/twitter16/tree/614604054552018944.txt,the @whitehouse is rainbow-colored tonight in celebration of scotus same-sex marriage ruling. URL URL
twitter16__614604580601597953,twitter16,614604580601597953,true,True,101,True,True,1917731,614604580601597953,True,0.0,0.00,237,237,237,0.00,7080.02,0.00,7080.02,7080.02,False,0,0,0,5,data_raw/Twitter15_16_dataset/twitter16/tree/614604580601597953.txt,"watch live: as sun goes down, white house lights up rainbow colors to celebrate scotus ruling URL URL"
twitter16__614605997953404929,twitter16,614605997953404929,true,True,89,True,True,51241574,614605997953404929,True,0.0,0.00,396,401,396,0.00,4893.42,0.00,4893.42,4893.42,False,0,0,4,24,data_raw/Twitter15_16_dataset/twitter16/tree/614605997953404929.txt,white house lit in rainbow colors after high court's gay marriage ruling (with photo) URL
twitter16__614607711368519680,twitter16,614607711368519680,true,True,87,True,True,16374678,614607711368519680,True,0.0,0.00,310,309,310,0.00,2553.12,0.00,2553.12,2553.12,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter16/tree/614607711368519680.txt,photo: white house lit in rainbow colors after high court's gay marriage ruling URL URL
twitter16__614608936491188225,twitter16,614608936491188225,true,True,67,True,True,17446621,614608936491188225,True,0.0,0.00,971,975,971,0.00,14388.37,0.00,14388.37,14388.37,False,0,0,0,3,data_raw/Twitter15_16_dataset/twitter16/tree/614608936491188225.txt,white house lit in rainbow colors after gay marriage ruling URL URL
twitter16__614609560658161664,twitter16,614609560658161664,true,True,89,True,True,16311797,614609560658161664,True,0.0,0.00,922,936,922,0.00,189477.08,0.00,189477.08,189477.08,False,0,0,3,20,data_raw/Twitter15_16_dataset/twitter16/tree/614609560658161664.txt,the white house is lit like a rainbow tonight in honor of the #scotusmarriage ruling. URL
twitter16__614610102927147008,twitter16,614610102927147008,true,True,93,False,True,249293918,614610102927147008,True,0.0,0.00,378,378,378,0.00,33386.63,0.00,33386.63,33386.63,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter16/tree/614610102927147008.txt,bro there's either a black president in a rainbow whitehouse or i'm having the best trip ever
twitter16__614610364702044164,twitter16,614610364702044164,true,True,59,True,True,9300262,614610364702044164,True,0.0,0.00,467,468,467,0.00,150898.87,0.00,150898.87,150898.87,False,0,0,0,6,data_raw/Twitter15_16_dataset/twitter16/tree/614610364702044164.txt,white house set aglow with rainbow pride URL | ap photo URL
twitter16__614610920782888960,twitter16,614610920782888960,true,True,116,True,True,18215973,614610920782888960,True,0.0,0.00,2822,2836,2822,0.00,575218.27,0.00,575218.27,575218.27,False,0,0,1,14,data_raw/Twitter15_16_dataset/twitter16/tree/614610920782888960.txt,there will be cool photos of the white house w rainbow colors tonight but hard to top this one by chuck kennedy. URL
twitter16__614614133410033664,twitter16,614614133410033664,true,True,79,True,True,14173315,614614133410033664,True,0.0,0.00,644,647,644,0.00,6863.57,0.00,6863.57,6863.57,False,0,0,0,41,data_raw/Twitter15_16_dataset/twitter16/tree/614614133410033664.txt,the white house goes rainbow to celebrate supreme court marriage ruling URL URL
twitter16__614615157730357248,twitter16,614615157730357248,true,True,101,True,True,1917731,614615157730357248,True,0.0,0.00,180,179,180,0.00,1523.48,0.00,1523.48,1523.48,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter16/tree/614615157730357248.txt,"watch live: as sun goes down, white house lights up rainbow colors to celebrate scotus ruling URL URL"
twitter16__614616994499788800,twitter16,614616994499788800,true,True,116,True,True,288215711,614616994499788800,True,0.0,0.00,252,252,252,0.00,14056.23,0.00,14056.23,14056.23,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter16/tree/614616994499788800.txt,"there's a rainbow over the white house right now, just the same as when dublin had one the day ireland legalized URL"
twitter16__614617234942656512,twitter16,614617234942656512,true,True,109,True,True,17004618,614617234942656512,True,0.0,0.00,2443,2447,2443,0.00,192683.67,0.00,192683.67,192683.67,False,0,0,0,3,data_raw/Twitter15_16_dataset/twitter16/tree/614617234942656512.txt,the white house tonight is illuminated in rainbow colors to honor and celebrate marriage equality. bravo! URL
twitter16__614618682543616000,twitter16,614618682543616000,true,True,101,True,True,2884771,614618682543616000,True,0.0,0.00,365,375,365,0.00,10114.95,0.00,10114.95,10114.95,False,0,0,1,64,data_raw/Twitter15_16_dataset/twitter16/tree/614618682543616000.txt,white house shines rainbow-colored lights in honor of #scotus gay marriage decision #lovewins URL URL
twitter16__614620298877513729,twitter16,614620298877513729,true,True,114,True,True,28785486,614620298877513729,True,0.0,0.00,832,836,832,0.00,10878.00,0.00,10878.00,10878.00,False,0,0,1,19,data_raw/Twitter15_16_dataset/twitter16/tree/614620298877513729.txt,white house lit in rainbow colors following us supreme court ruling that same-sex couples have right to marry. URL
twitter16__614624331717545984,twitter16,614624331717545984,true,True,80,True,True,97474887,614624331717545984,True,0.0,0.00,371,372,371,0.00,7190.62,0.00,7190.62,7190.62,False,0,0,0,11,data_raw/Twitter15_16_dataset/twitter16/tree/614624331717545984.txt,live from the white house...in rainbow colors. hundreds of people...hundreds URL
twitter16__614626710248534016,twitter16,614626710248534016,true,True,97,True,True,2884771,614626710248534016,True,0.0,0.00,201,200,201,0.00,1340.35,0.00,1340.35,1340.35,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter16/tree/614626710248534016.txt,"""these colors celebrate a new chapter in the history of american civil rights."" #lovewins URL URL"
twitter16__614628136634949632,twitter16,614628136634949632,true,True,52,True,True,35459922,614628136634949632,True,0.0,0.00,187,186,187,0.00,9203.13,0.00,9203.13,9203.13,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter16/tree/614628136634949632.txt,the @whitehouse is lit up in a rainbow #lovewins URL
twitter16__614628865353351168,twitter16,614628865353351168,true,True,86,True,True,2097571,614628865353351168,True,0.0,0.00,395,396,395,0.00,6960.03,0.00,6960.03,6960.03,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter16/tree/614628865353351168.txt,the white house takes on rainbow hues in celebrating #scotusmarriage decision: URL URL
twitter16__614638036593299456,twitter16,614638036593299456,true,True,99,True,True,2884771,614638036593299456,True,0.0,0.00,273,272,273,0.00,8723.12,0.00,8723.12,8723.12,False,0,0,0,4,data_raw/Twitter15_16_dataset/twitter16/tree/614638036593299456.txt,"this is how the white house celebrated what obama called ""a victory for america."" #lovewins URL URL"
twitter16__614645853291155457,twitter16,614645853291155457,true,True,90,True,True,1917731,614645853291155457,True,0.0,0.00,175,175,175,0.00,5108.93,0.00,5108.93,5108.93,False,0,0,0,3,data_raw/Twitter15_16_dataset/twitter16/tree/614645853291155457.txt,"as sun goes down, white house lights up rainbow colors to celebrate scotus ruling: URL URL"
twitter16__614648099542204416,twitter16,614648099542204416,true,True,101,True,True,2884771,614648099542204416,True,0.0,0.00,255,266,255,0.00,52080.33,0.00,52080.33,52080.33,False,0,0,2,15,data_raw/Twitter15_16_dataset/twitter16/tree/614648099542204416.txt,white house shines rainbow-colored lights in honor of #scotus gay marriage decision #lovewins URL URL
twitter16__614650850393391104,twitter16,614650850393391104,true,True,93,True,True,1137638220,614650850393391104,True,0.0,0.00,141,140,141,0.00,6957.28,0.00,6957.28,6957.28,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter16/tree/614650850393391104.txt,wow! what a way to end this historic day! URL #lovewins #loveislove #equalityforall #lgbt URL
twitter16__614671961801785344,twitter16,614671961801785344,true,True,56,True,True,9300262,614671961801785344,True,0.0,0.00,233,236,233,0.00,15209.58,0.00,15209.58,15209.58,False,0,0,0,10,data_raw/Twitter15_16_dataset/twitter16/tree/614671961801785344.txt,the white house is glowing with pride URL | ap photo URL
twitter16__614702244001382400,twitter16,614702244001382400,true,True,59,True,True,9300262,614702244001382400,True,0.0,0.00,405,406,405,0.00,149579.67,0.00,149579.67,149579.67,False,0,0,0,7,data_raw/Twitter15_16_dataset/twitter16/tree/614702244001382400.txt,white house set aglow with rainbow pride URL | ap photo URL
twitter16__614790312955904000,twitter16,614790312955904000,true,True,75,True,True,14293310,614790312955904000,True,0.0,0.00,880,893,880,0.00,619297.37,0.00,619297.37,619297.37,False,0,0,0,25,data_raw/Twitter15_16_dataset/twitter16/tree/614790312955904000.txt,see the white house light up as a rainbow to celebrate gay marriage URL URL
twitter16__614891047886434304,twitter16,614891047886434304,true,True,86,True,True,15164565,614891047886434304,True,0.0,0.00,170,170,170,0.00,5899.42,0.00,5899.42,5899.42,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter16/tree/614891047886434304.txt,the white house was lit up with rainbow lights to celebrate marriage equality: URL URL
twitter16__615346611955183616,twitter16,615346611955183616,false,True,120,True,True,2292074120,615346611955183616,True,0.0,0.00,167,174,167,0.00,16523.98,0.00,16523.98,16523.98,False,0,0,1,18,data_raw/Twitter15_16_dataset/twitter16/tree/615346611955183616.txt,breaking: south carolina to ban sale of tylenol. they fear picking of cotton from the bottles may represent slavery. URL
twitter16__615494435074363392,twitter16,615494435074363392,true,True,140,False,True,1018225862,615494435074363392,True,0.0,0.00,1362,1362,1362,0.00,30800.98,0.00,30800.98,30800.98,False,0,0,0,6,data_raw/Twitter15_16_dataset/twitter16/tree/615494435074363392.txt,"if they can light up the white house like a rainbow for gay pride, it sure as hell better be red, white & blue for independence day. merica."
twitter16__615592870540488704,twitter16,615592870540488704,true,True,118,False,True,366355851,615592870540488704,True,0.0,0.00,665,665,665,0.00,343235.23,0.00,343235.23,343235.23,False,0,0,0,4,data_raw/Twitter15_16_dataset/twitter16/tree/615592870540488704.txt,"if they can light up the white house like a rainbow, it sure as hell better be red, white & blue for independence day."
twitter16__615689290706595840,twitter16,615689290706595840,true,True,96,True,True,44945327,615689290706595840,True,0.0,0.00,357,365,357,0.00,34575.95,0.00,34575.95,34575.95,False,0,0,0,18,data_raw/Twitter15_16_dataset/twitter16/tree/615689290706595840.txt,.@whitehouse in rainbow colors for #scotusmarriage? here's what i think about that decision: URL
twitter16__615840865815298048,twitter16,615840865815298048,true,True,60,True,True,3022045469,615840865815298048,True,0.0,0.00,368,374,368,0.00,13182.52,0.00,13182.52,13182.52,False,0,0,0,35,data_raw/Twitter15_16_dataset/twitter16/tree/615840865815298048.txt,valerie jarrett organized white house rainbow lights URL URL
twitter16__616311563071434753,twitter16,616311563071434753,true,True,98,True,True,26659703,616311563071434753,True,0.0,0.00,489,491,489,0.00,201131.52,0.00,201131.52,201131.52,False,0,0,0,4,data_raw/Twitter15_16_dataset/twitter16/tree/616311563071434753.txt,apologies if you've already seen a crow riding a bald eagle today. image: phoo chan story: URL URL
twitter16__616421546702336000,twitter16,616421546702336000,true,True,21,True,True,972651,616421546702336000,True,0.0,0.00,176,175,176,0.00,173585.35,0.00,173585.35,173585.35,False,0,0,1,2,data_raw/Twitter15_16_dataset/twitter16/tree/616421546702336000.txt,"woah, nature. URL URL"
twitter16__616481759329427456,twitter16,616481759329427456,true,True,41,True,True,972651,616481759329427456,True,0.0,0.00,539,542,539,0.00,17234.28,0.00,17234.28,17234.28,False,0,0,0,7,data_raw/Twitter15_16_dataset/twitter16/tree/616481759329427456.txt,"just a crow riding an eagle, nbd. URL URL"
twitter16__616765822095261700,twitter16,616765822095261700,true,True,60,True,True,17471979,616765822095261700,True,0.0,0.00,174,173,174,0.00,6784.25,0.00,6784.25,6784.25,False,0,0,0,3,data_raw/Twitter15_16_dataset/twitter16/tree/616765822095261700.txt,a crow tries to fight an eagle—gets a free ride instead: URL
twitter16__618192748735299584,twitter16,618192748735299584,false,True,35,True,True,199110089,618192748735299584,True,0.0,0.00,291,290,291,0.00,567629.65,0.00,567629.65,567629.65,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter16/tree/618192748735299584.txt,"the kissing islands, greenland! URL"
twitter16__618449248179191808,twitter16,618449248179191808,false,True,81,True,True,343051698,618449248179191808,True,0.0,0.00,276,275,276,0.00,71993.67,0.00,71993.67,71993.67,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter16/tree/618449248179191808.txt,girl killed in her sleep from wearing earbuds while iphone was charging - URL URL
twitter16__618804516578680832,twitter16,618804516578680832,false,True,83,True,True,759251,618804516578680832,True,0.0,0.00,231,230,231,0.00,98014.53,0.00,98014.53,98014.53,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter16/tree/618804516578680832.txt,family: @schwarzenegger's last act as governor stole justice from dead son. URL URL
twitter16__618805892222468096,twitter16,618805892222468096,false,True,69,True,True,243163874,618805892222468096,True,0.0,0.00,170,169,170,0.00,10947.03,0.00,10947.03,10947.03,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter16/tree/618805892222468096.txt,jay z and beyoncé want to buy rights to the confederate flag: URL URL
